tu	tp	-0.5380584700583237
tu	tr	-0.2606976240095426
kla	kl	-0.4961652127156891
ma	dma	-0.469104262342949
tu	ts	-0.5231118500825513
ul	ue	-0.45373823249705153
ul	uf	-0.741900479682673
ul	uc	-0.41338665486379006
io	iou	-0.36505287871756653
ul	ud	-0.2126886421974936
io	iov	-0.6717596645472073
ul	ui	-0.3796128307637432
io	ios	-0.44263712775271435
io	iot	-0.648025727534466
ul	uj	-0.8703853734425384
ul	ug	-0.6979051433562504
flo	ffo	-0.6859403519293934
ul	uh	-0.7136978710723519
io	ioo	-0.5027061662679925
ul	un	-0.4272394984871762
io	iop	-0.9587553845316592
io	iom	-0.7297185948501146
io	ion	-0.41218699213110593
sub	ub	-0.6081732280273016
ul	ur	-0.45759396696167476
io	iol	-0.648025727534466
bo	abo	-0.4972426524475685
io	ioi	-0.6080980535696561
ul	uu	-0.3348474864220796
tu	uu	-0.7004337684048054
ul	uv	-0.41832829928812554
ul	us	-0.6406217489297382
ul	ut	-0.41019400341609924
oi	o	-0.22138475871042967
ul	uy	-0.47615753582485487
ul	uw	-0.7055469567582032
r	fr	-0.3390328863669993
ul	ux	-0.4896308659794986
nl	ntl	-0.4146764446588732
io	ioy	-0.678536790074494
tu	ut	-0.2849629634741728
oya	oye	-0.8112735971020324
ul	tl	-0.7136978710723519
oi	i	-0.2383039717312511
r	er	-0.2278566674796409
oya	oyy	-0.8514850063229371
oya	oyl	-0.39906950678529857
nay	nky	-0.6143185197160057
ul	ua	-0.31303192868925006
ul	ub	-0.5628841319695261
yt	yi	-0.8615758572990597
yt	yh	-0.3099323183069863
opr	opp	-0.6680794612655464
eme	mee	-0.35527591852909357
ttl	ttt	-0.8234820837146919
nl	nml	-0.731891886393801
opr	opi	-0.7395889681174775
gou	go	-0.3570981527761682
een	ehn	-0.8209496638073522
ttl	tte	-0.24079023821616272
yt	xt	-0.6860982056598725
r	hr	-0.28951962606880255
opr	opa	-0.606480852004902
ttl	tth	-0.8234820837146919
bsc	sc	-0.3033020883568443
esp	isp	-0.41051812612776156
dr	dmr	-0.4782740244485705
gou	gu	-0.5302298789520333
io	ieo	-0.8582034886099799
nl	nlu	-0.40007549365878975
nl	nlw	-0.6988932038115185
urh	ura	-0.5900458592972966
nl	nls	-0.9380384397847251
nl	nlt	-0.45417705661166685
nl	nln	-0.8650000025063764
nl	nli	-0.7090016501031805
een	ein	-0.4231659056822252
nl	nlj	-0.8978270305638204
nl	nlk	-0.6726481271787107
nl	nll	-0.38229757626878935
tam	am	-0.7626681424861762
rga	rda	-0.7597163883251064
r	gr	-0.36483064777704344
yt	ys	-0.8105275603302012
onx	ox	-0.4903852161047347
hap	lap	-0.8704183988011545
ozz	oz	-0.27353233474247773
ses	sas	-0.6420511048228911
dr	dlr	-0.40454650847213663
dr	dkr	-0.32117393568588126
oym	om	-0.48742363720493076
cil	cl	-0.3783785610660896
r	kr	-0.33587234106912744
hor	por	-0.787773223932121
dpa	dma	-0.3036356264324362
rga	rgi	-0.6541217308558614
chu	cu	-0.26699586263895675
bc	c	-0.2865877485002164
rga	rge	-0.5668651423634173
ats	hts	-0.19978983568703967
rga	rgn	-0.5948779716407712
owi	wi	-0.299814361727044
io	ico	-0.41183664546253956
dr	djr	-0.41244571728908974
do	wdo	-0.49226180998118896
r	jr	-0.39569407473621615
nl	nnl	-0.40418498080618503
kpi	pi	-0.49002955511448687
cuu	cum	-0.4373821066354476
r	ir	-0.29603334635230244
ang	rng	-0.3527143874447047
io	ido	-0.4288218752402035
xc	x	-0.18119241229139815
io	iio	-0.5182921937167739
dr	dir	-0.6157010210798816
nay	naw	-0.7474266358285812
auk	auu	-0.7563233538496391
flo	flr	-0.4904122537894674
olt	ot	-0.4062566566709212
flo	flu	-0.7915350093986383
r	mr	-0.3404478342400827
rne	ane	-0.44517464854651767
flo	flg	-0.6266965927143032
nno	noo	-0.4331034985524997
vy	xy	-0.6243223271265367
aca	caa	-0.697427829620124
sid	tid	-0.4824024986081739
lir	lri	-0.2691833128819389
top	hop	-0.7474804395920365
flo	flw	-0.6859403519293934
flo	fly	-0.4882369321963401
xc	c	-0.26576221898686503
rga	rag	-0.3504013270591953
sl	asl	-0.4652031236237224
olt	ol	-0.6831142264190075
chu	ch	-0.319210333638859
dr	dhr	-0.30734345895089116
r	lr	-0.33656823339785724
een	emn	-0.5502088554151227
nay	nae	-0.49950721738870135
ve	ive	-0.38207143164512003
urh	unh	-0.3524047696747247
nay	nai	-0.5550747605009156
flo	fla	-0.38524874507458723
flo	fle	-0.7680001710731104
ses	ser	-0.4070185189863758
kor	or	-0.5836620981971011
nay	nan	-0.43301915535408664
ses	set	-0.6156079974035107
ses	sev	-0.7220176016616414
io	igo	-0.6198287828080691
uer	ues	-0.63233013683933
dr	dgr	-0.47355508703901256
uer	uei	-0.5146661090113538
r	or	-0.2744116569889808
yt	rt	-0.5877230600502383
nl	nle	-0.40765830017004023
nl	nlh	-0.665006313776758
vy	zy	-0.8634675630997435
nl	nla	-0.5131556294852537
ssa	ksa	-0.8147735917654572
od	god	-0.3231676830653755
jea	jae	-0.53566386030439
nno	nna	-0.5115729195213691
dr	dfr	-0.5766789847492739
dpa	dpo	-0.7129775881529691
lte	ite	-0.30728699963585115
nno	nnc	-0.5063160355213776
r	nr	-0.35523099897623883
nno	nne	-0.42664278356825636
li	lai	-0.3522822531467208
nno	nnn	-0.5548353515506308
ezr	erz	-0.35445722419933834
ysi	syi	-0.3515374788130832
vy	yv	-0.43689587523531465
xer	xr	-0.6445572333327101
xer	xe	-0.3792367818328838
gea	ge	-0.2031806161527771
av	oav	-0.5529202150290662
dpa	dpp	-0.7640258851218276
nno	nny	-0.31426560034306467
ks	fks	-0.6938157410412678
gea	ga	-0.23985444959302257
nno	nnt	-0.5680248328399397
nno	nnu	-0.8535505440533161
le	te	-0.36009603244824917
una	uga	-0.49585876044140353
ods	odv	-0.5047839523394207
ov	od	-0.8454384214306503
ubb	uby	-0.8375811693928938
spy	py	-0.5126285343255791
ov	oe	-0.28970385201126636
ov	ok	-0.48908933748427236
r	qr	-0.5478727349712224
ov	ol	-0.7303799197046509
ov	oi	-0.3497014455064544
ior	nor	-0.3540141058939468
ods	odb	-0.8625853476059995
si	sni	-0.6811623038194358
oma	tma	-0.7394504628239631
pap	pa	-0.24109742514393762
pm	mp	-0.5231568553595419
ubb	ubl	-0.7332446344835188
dr	dur	-0.4657139282239377
sol	sl	-0.362796202425732
nk	unk	-0.5465282451866874
ni	pi	-0.8262610406850476
bm	nbm	-0.5567892586925415
sol	so	-0.36571602863695923
le	se	-0.2773073992478363
ul	wul	-0.7778716401950007
spc	sc	-0.561014663789092
olt	lt	-0.40450102867159343
r	pr	-0.3604602389631768
tu	hu	-0.7950991185894065
ha	qha	-0.5720155899805281
si	soi	-0.8440712895566804
ov	om	-0.5077537008733466
ov	on	-0.377340500634889
ov	os	-0.5574525928561772
ni	oi	-0.6450718643810461
ov	or	-0.47695751849055573
dr	dtr	-0.5099454726001399
ov	ow	-0.5957954770121063
ul	fl	-0.4896308659794986
ov	ou	-0.7764595265086405
ov	oy	-0.8964867183995088
eg	oeg	-0.6647246778558918
r	sr	-0.33129990155300226
kyp	ky	-0.289287825523325
ods	obs	-0.5278777052708558
ohl	ol	-0.5412679809878891
las	as	-0.32287693840390425
tu	iu	-0.6922828540906568
siz	siv	-0.5751792919677826
si	spi	-0.4771016557186516
spc	sp	-0.4197110854302849
sh	lh	-0.9381418127263633
dr	dsr	-0.6850183508090109
oya	ona	-0.7784465690445884
ws	aws	-0.9214184335009573
ni	ri	-0.35447727975025156
ja	za	-0.6176268882562659
siz	sie	-0.50968096323273
kyp	kp	-0.2707677457308345
siz	sic	-0.45384957930175834
le	we	-0.6821838858379827
r	ro	-0.30426487265140034
dr	dry	-0.518956235538652
le	ue	-0.8248518129291224
r	rp	-0.3713611901248367
pap	pp	-0.26057047881878703
r	rq	-0.44982680368301103
r	rr	-0.19699655550365933
rki	kri	-0.26629230629250217
ow	xow	-0.8626605895155665
r	rk	-0.3290032065700322
oic	oi	-0.3506464411677163
r	rl	-0.31468395516423625
r	rm	-0.271940001511666
r	rn	-0.2502362008154497
r	rw	-0.3210272498947334
r	rx	-0.4069894924044709
r	ry	-0.2721434061077333
oic	oc	-0.2785164095574387
r	rz	-0.3563638602917594
r	rs	-0.23386873095194913
vy	ey	-0.6573210097088193
r	rt	-0.25187433950155935
spy	sy	-0.2961647190213571
r	ru	-0.33824326368669355
r	rv	-0.23325518426257918
dr	dri	-0.39497435351598587
dr	drj	-0.7442621100241009
r	ra	-0.2649733534928027
dr	drk	-0.7717782174604476
r	rb	-0.21815573257784893
dr	drl	-0.7213718737334806
dr	drm	-0.357713756457067
dr	drn	-0.5604382025421039
phs	hs	-0.5346886360490387
dr	dro	-0.46326634623085694
eag	eau	-0.24229931602983676
dr	drp	-0.5465586902910476
r	rg	-0.3502206877102729
r	rh	-0.3689305218523207
dr	drr	-0.3562086777122672
r	ri	-0.2887831866800207
dr	drs	-0.4024497618858246
r	rj	-0.4283798835031071
dr	drt	-0.518956235538652
r	rc	-0.2678231367490078
smh	sh	-0.23825077335420672
dr	dru	-0.5604382025421039
r	rd	-0.2860152007477993
dr	drv	-0.46326634623085694
r	re	-0.1983306002881382
oym	ym	-0.335730707579659
dr	drw	-0.6294508076967965
eag	eal	-0.7448230859479514
r	rf	-0.34003915867253454
le	ve	-0.4514869520262844
dr	drx	-0.8773702261366765
r	ur	-0.27793579605161417
tu	cu	-0.40254685094765025
ail	aal	-0.9249235160748117
dr	dra	-0.4640736289131417
dr	drb	-0.5363908556828555
dr	drc	-0.5655554281330338
dr	drd	-0.5766789847492739
dr	dre	-0.3597814044280098
dr	drf	-0.639679006417832
dr	drg	-0.9101972541941205
ale	ile	-0.5677218331113703
dr	drh	-0.7717782174604476
sh	fh	-0.5624309764935395
erd	ead	-0.7356355688205989
ov	rv	-0.46649388655339147
ft	nft	-0.5159450620497935
nbo	tbo	-0.5768897331279643
le	ye	-0.36441610975798444
sol	ol	-0.3640324360479605
pex	ex	-0.5293280535760916
si	sri	-0.739121234122343
r	tr	-0.2609918377545373
tu	du	-0.5345120248189773
olk	ola	-0.7039570942492358
lme	ame	-0.5677247649826107
olk	old	-0.39659140062006976
olk	olf	-0.44585479474359124
wli	oli	-0.6717084253944045
mel	eel	-0.7480029646382946
sh	gh	-0.6138748506474366
tmo	mo	-0.6489387637044675
olk	ols	-0.5228018532980385
nte	ete	-0.5435461318980199
dr	dpr	-0.46246742556679565
si	ssi	-0.2449719313185399
ul	bl	-0.5319120810104918
azi	aiz	-0.2725953292651487
pm	pa	-0.4640726283182319
hly	hyl	-0.3027585903315436
r	wr	-0.36571318812790704
sh	hh	-0.43651373146136446
in	pin	-0.3518519660610257
cre	cra	-0.47161595339184537
sh	hs	-0.23545590425830268
ul	el	-0.5410818057955098
dr	dor	-0.5363908556828555
si	sti	-0.31235585823572176
res	ues	-0.5715895479564432
r	vr	-0.34233244299467763
ton	tun	-0.6082608099960771
vy	ay	-0.46179291156889335
pm	pp	-0.4451652795872406
snu	su	-0.36273642249499993
eme	lme	-0.5655756870634873
pm	pr	-0.554086643069279
cah	cha	-0.2341072512899473
aw	iaw	-0.585422622009327
sh	ih	-0.2722953096278696
pm	po	-0.5193907589247091
ul	dl	-0.431397126821576
pm	pi	-0.5593184328895188
ni	ui	-0.5057868269141166
dr	dnr	-0.36228725444421794
pm	pe	-0.5705728564593644
si	sui	-0.501038854097923
sub	sb	-0.450402398755622
r	yr	-0.34820877958526586
sv	v	-0.3570006632510746
cuu	ccu	-0.21706854088639072
ul	ol	-0.3704753331588203
sh	rh	-0.6913575019628161
io	iuo	-0.8582034886099799
odd	od	-0.2614008977687947
tos	os	-0.7614997972401849
si	svi	-0.6004997289327938
ods	ols	-0.7384986133587923
sv	s	-0.4393202028489901
odz	od	-0.527055939618078
lir	ler	-0.543494819041721
sh	sc	-0.9381418127263633
sh	sd	-0.585923202467137
sh	se	-0.2768098400111226
sh	sf	-0.4368915898978381
oic	ic	-0.3041672819950445
r	xr	-0.6999001529595346
rq	rg	-0.6034304709275881
sh	sa	-0.33399743708477964
yt	it	-0.6042987741429289
sh	sk	-0.29587987691706746
sh	sl	-0.6076129180138109
sh	sm	-0.7053210959393008
pex	px	-0.5293280535760916
eag	egg	-0.7448230859479514
eag	ega	-0.3058348393269891
sh	si	-0.6913575019628161
sh	ss	-0.31740101104731444
sh	st	-0.36281529108105437
sub	su	-0.30167075507292374
sh	so	-0.6240618599920206
sh	sp	-0.627695890985265
sh	sr	-0.9381418127263633
si	swi	-0.5781875629309662
ods	oms	-0.7620334516843202
tsu	tus	-0.5491260750994496
sh	sw	-0.5789058708298376
sh	sz	-0.9381418127263633
vy	ny	-0.5527379061025501
tmo	tm	-0.6004210786655302
sh	th	-0.3707715612445127
io	iso	-0.5593080334142286
sst	st	-0.3111734594771707
ton	tos	-0.8286667697926265
ton	tou	-0.5749273037590584
ton	tow	-0.9292186657143058
ton	toy	-0.5823274311871357
si	sxi	-0.8951195865255388
una	und	-0.7040250162675961
una	une	-0.37403142718755883
eky	cky	-0.5146603372541996
jua	ua	-0.597296657547826
sh	uh	-0.373048936047898
li	kli	-0.6969613876214513
lir	lic	-0.6679164909189081
ov	vo	-0.24053192648158186
odz	oz	-0.44029607296664114
ohl	hl	-0.5648028193134169
io	ito	-0.38053505419865674
cus	ous	-0.8219066201696591
ov	uv	-0.4000564008784094
nn	bnn	-0.5847535480213187
siz	saz	-0.7798693712445078
imp	emp	-0.6680590153384975
si	syi	-0.49899492865888884
r	zr	-0.5990655855293868
ods	oks	-0.519601117314994
una	unn	-0.6879686184202831
ma	cma	-0.7516933374942723
ail	ain	-0.410457423963215
att	ato	-0.6957165748644473
ail	air	-0.5400702807928204
ail	ais	-0.36277947699674135
att	atl	-0.5167002271513005
ail	ait	-0.706841784708085
att	atz	-0.7461229185914143
sh	nh	-0.785287592778051
ail	aiy	-0.6379277960903598
pte	cte	-0.8221564485053351
att	ats	-0.5990162441117107
ton	tno	-0.6297434322869581
att	ata	-0.42642466340216406
ul	kl	-0.6406217489297382
ys	wys	-0.7064049159290321
att	ati	-0.5187779029775118
ald	old	-0.5233998109904526
ian	wan	-0.7711772556027628
yin	oin	-0.41097147448728044
att	ath	-0.44608827373122034
att	ate	-0.4108464923686972
car	cr	-0.2087523576075375
ton	tog	-0.856180228435957
ton	toi	-0.5009897794844693
car	ca	-0.28476250791328295
sh	oh	-0.5211273048361478
usb	asb	-0.6870877865324507
bwa	pwa	-0.7738188590294073
ton	too	-0.5749273037590584
ogu	og	-0.4350231606264428
ton	top	-0.6807025767967697
tos	ts	-0.2448263450028816
ail	aia	-0.5053088194364642
sam	lam	-0.706133145226473
mel	eml	-0.3999832715812725
ail	aie	-0.46653743540576836
ogu	ou	-0.7468379586300854
xer	er	-0.7974114532810224
nl	nyl	-0.5259658769630451
ail	aii	-0.378004777005692
ods	ois	-0.6053459493141337
vy	vay	-0.6344307734181988
gel	nel	-0.6061359108916933
ul	ml	-0.6602076123670245
dr	dwr	-0.5555811207755883
oup	oap	-0.5274212116621534
dpa	dap	-0.447093861527255
rr	urr	-0.766791723426273
yow	you	-0.31357453749454894
car	ar	-0.34646752135800696
oya	oay	-0.2896187008067903
roo	rof	-0.2902457481366365
yt	ct	-0.8944028853565038
ob	sob	-0.8706891381943469
lao	loa	-0.5106671117413082
roo	ron	-0.8152409593101446
roo	rom	-0.28113468659938173
cre	che	-0.708738101554761
sh	qh	-0.7997227759926905
ens	ees	-0.5134106117810523
ul	ll	-0.6202799384022145
io	iyo	-0.6330182640973779
dr	dvr	-0.3068642659432564
siz	sez	-0.7798693712445078
ul	lu	-0.275343380380041
lel	ell	-0.32641768263542875
hs	hy	-0.6549079204648695
hs	hv	-0.7495052123077964
hs	ht	-0.29648293984209595
ex	lx	-0.4431696104865831
hs	hr	-0.7699664221908689
ja	ga	-0.425325276128993
le	de	-0.43878241170729254
ods	ots	-0.6839549016514218
fo	ko	-0.8543148606283155
lis	gis	-0.45355539753921437
bie	ie	-0.2906390948321513
od	hod	-0.5191081911027566
po	pyo	-0.5920459408328709
eb	mb	-0.8828529028905902
niq	nig	-0.5840810065085656
ens	ess	-0.9150852633119027
ens	esn	-0.28341040885272023
eut	etu	-0.3215891746955583
att	aqt	-0.5900457222108482
efe	epe	-0.8018095542531195
kr	kor	-0.6682246557625411
hs	hh	-0.21878098470026036
ods	ous	-0.5416274918877708
hs	hi	-0.7009875272688592
aot	oat	-0.3857144832380466
le	ce	-0.3311427799456681
tco	sco	-0.4606644192387374
mpu	apu	-0.6091218651983572
hs	hg	-0.8940531564380761
ct	ot	-0.5579111708540463
hs	hb	-0.6286628438320617
hs	hc	-0.8940531564380761
hy	ehy	-0.5907045439158134
fu	fiu	-0.4768209729982626
ap	tp	-0.627292531626984
eb	lb	-0.7989775778642877
ax	aax	-0.4735250347935216
blv	bl	-0.2862050514630946
vy	vey	-0.20484638458581486
le	fe	-0.453997165068647
ct	rt	-0.8309902273883826
jew	jaw	-0.49672151753210037
blv	bv	-0.5360176636893865
po	pwo	-0.5333631702550083
ap	up	-0.5648343831805841
nac	nca	-0.5286235185203707
eb	ob	-0.3468086792420316
ni	ai	-0.37931151110234357
dr	edr	-0.5158473468009054
ja	jb	-0.6176268882562659
ja	jc	-0.722209991862535
att	ast	-0.41668865270150945
ran	ian	-0.726171651258255
ja	jg	-0.46769809053173805
ja	jd	-0.5069510313750931
ja	je	-0.4488010972299067
le	ee	-0.3869639248309898
ja	jj	-0.7352909160842422
ja	jk	-0.5289091941360287
fu	fku	-0.41522685267681464
ja	jh	-0.8881451360325545
ja	ji	-0.3659359640193243
ja	jn	-0.46769809053173805
ja	jo	-0.6349534033700909
ja	jl	-0.5853723149624539
le	el	-0.16586111855327854
ja	jm	-0.37836475140865644
ja	jv	-0.6993197555719146
eb	nb	-0.7989775778642877
ap	vp	-0.8614482780404483
ja	ju	-0.6123950984360262
ax	acx	-0.5017058468313794
ja	jy	-0.5671617352205396
dk	kd	-0.27281274499013486
ct	kt	-0.5512269885116122
le	he	-0.5427882807888308
ens	eps	-0.8748738540909978
fit	ift	-0.38384062629312055
ap	op	-0.3701581230242433
nac	nak	-0.25895411525158396
att	akt	-0.8845419553250872
ods	ops	-0.2294810500640722
oj	o	-0.47677531414496893
ats	gts	-0.7082728188965238
eb	ib	-0.4069460553325501
um	oum	-0.46529362194799584
fon	on	-0.49677746059609357
ap	pa	-0.23133592377303536
ex	ix	-0.5690669951362827
oj	j	-0.2595595161320113
le	ge	-0.4236401157946603
ap	pp	-0.656758198763723
fo	ho	-0.9784015948755227
fu	feu	-0.6196065588109287
ens	enl	-0.6759400273386957
ens	enn	-0.5010674555797328
ing	eng	-0.38032913382520706
ce	ece	-0.2965614763456441
ens	eni	-0.49916301785817396
ens	enk	-0.7909985290646954
ens	ent	-0.3615209692302677
ams	amm	-0.4458333772145788
att	ant	-0.5481220647054866
ij	aj	-0.5500577140789984
ens	env	-0.4972978679688079
jew	jer	-0.38945048702049245
fri	fi	-0.26125246724127327
fo	fa	-0.3962279163432844
le	je	-0.9472144518154823
ams	ami	-0.7485962325126849
fo	fc	-0.9053631575971739
fo	fd	-0.9053631575971739
fo	fe	-0.4685346376879324
ams	amg	-0.6869976232520404
ip	dip	-0.8635251176236889
ct	nt	-0.5512269885116122
day	ay	-0.2740736165310276
sid	sad	-0.7724158710920142
fri	fr	-0.2315232195894169
fu	ffu	-0.40026481779082745
eb	kb	-0.6235890786841473
fo	fy	-0.938190185654618
kn	kw	-0.836186505209127
ov	av	-0.46649388655339147
sic	yic	-0.4803124642087981
ct	lt	-0.9550769616355897
rs	ors	-0.48671676962182764
le	ie	-0.2867720782419224
ni	ei	-0.4274788043423295
kr	kir	-0.39212718978675937
fo	ff	-0.4988461468519701
dk	kk	-0.6448080744274131
ams	amu	-0.7305701285357
ap	rp	-0.3945398019315394
kn	ki	-0.501887158787291
fo	fh	-0.721162196583657
fo	fj	-0.48583395768822085
ams	amp	-0.5501599463519592
kn	ke	-0.4247463992758331
ams	amn	-0.3901129075184985
ods	oos	-0.45873537448202195
ens	enf	-0.5893481428776214
ens	eng	-0.7909985290646954
kn	kr	-0.8872348021779854
fo	fr	-0.20873766439377592
kn	ko	-0.33378061993728014
ams	amv	-0.7925922807212855
ens	enb	-0.8748738540909978
hs	as	-0.8538417472171713
fo	ft	-0.9784015948755227
ens	enc	-0.18773249619202134
fo	fu	-0.4055647240068838
po	ppo	-0.27653896219759055
le	la	-0.26731641259179617
eb	er	-0.6235890786841473
le	lb	-0.5182627658913885
le	lc	-0.7693441296696606
eb	em	-0.6178223369130905
ul	uxl	-0.5761097267247808
le	lf	-0.44521060756509623
eb	ep	-0.4601948119829402
le	lg	-0.5192782461128302
lit	ait	-0.4835873714116782
le	lh	-0.7220355484303728
le	li	-0.30989378915004007
ows	rws	-0.4526126762063337
le	lk	-0.506990042842802
le	ll	-0.2608325042391364
ex	ee	-0.39492554182090334
eb	ee	-0.43124856787039256
le	lm	-0.3674964688109326
le	ln	-0.5256544062318761
le	lo	-0.30220711171892956
bd	d	-0.4268520470919197
mcg	mag	-0.7070544614940452
le	lp	-0.41625055513299236
ex	ea	-0.39633856694472785
eb	ea	-0.6940275224299502
ex	eb	-0.6631097710057575
bd	b	-0.6562747385320338
eb	ec	-0.4624058573897737
eb	ed	-0.33642296554961426
vy	vly	-0.5764718431152916
day	da	-0.3277357412905664
le	lt	-0.3156785543589399
ex	em	-0.5444403500674456
ex	en	-0.4297883817810421
le	lu	-0.5773409557015722
ex	ek	-0.4981268322200825
le	lv	-0.9874258610363872
ex	el	-0.6834807868811588
oe	boe	-0.7052007539972452
le	lx	-0.5835758879124097
ex	ei	-0.5351073990107598
le	ly	-0.31336197744573924
ex	ej	-0.7274761232075813
oc	oac	-0.3537880295457561
ex	eg	-0.8834744756107772
ex	ev	-0.3776512795913695
ex	et	-0.32307772429014747
rny	nry	-0.2837817810103264
ov	gv	-0.8689732597561783
ex	eq	-0.9163015036682212
ex	er	-0.6992735145972601
ex	ep	-0.9565129128891259
dac	da	-0.5327803171922975
dac	dc	-0.3763908044835262
niq	nqi	-0.33216987439653645
xto	to	-0.752226187445014
ex	ey	-0.5160497220742406
nl	onl	-0.41667215593625717
ex	ew	-0.41975720649639303
ni	gi	-0.4352821446348262
att	aht	-0.7461229185914143
ap	lp	-0.4362201183301185
sh	ch	-0.3059874568132095
eck	ack	-0.3837870024568399
tu	au	-0.375499488164433
po	pno	-0.5770746248703924
le	ne	-0.5902600702548435
fri	ri	-0.599022946251198
kie	zie	-0.830133810867996
ct	it	-0.4195501214550885
fu	fru	-0.48280290953944355
ul	uzl	-0.5860840340822263
att	ait	-0.8845419553250872
sid	sed	-0.6010023684048608
ap	mp	-0.799426125854863
po	poa	-0.43515802828423417
po	pob	-0.35000315554691624
po	poc	-0.5827946334669512
po	pod	-0.45959522840475
uic	uis	-0.4167571574753174
eb	gb	-0.5927487916770154
po	poe	-0.4106621571898137
ul	al	-0.2968363211628036
po	poi	-0.4265908028412466
po	poj	-0.48152477986247283
ov	ev	-0.518356992625238
bie	bi	-0.39464767991888
po	pok	-0.544451749311022
po	pol	-0.49365481200414757
tu	bu	-0.8131252225663914
po	pon	-0.3320364518790157
imo	mio	-0.5236706770724545
po	poo	-0.3543069366255417
ige	gie	-0.30146726638537064
phe	hpe	-0.45154362517279634
po	pop	-0.6695285921482504
yun	iun	-0.6400391822629555
po	por	-0.3813876070112983
po	pos	-0.3739489002467512
po	pot	-0.683492186124735
po	pou	-0.32623031973058086
ni	in	-0.26096109903144543
ve	hve	-0.5071752986156499
sbc	sbs	-0.470090900278532
day	dy	-0.17321987169439068
ni	ii	-0.537788244786582
po	poy	-0.7384425807659756
po	poz	-0.48536798490585786
fr	yfr	-0.8159718537476249
dk	gk	-0.6839657413525524
att	ajt	-0.54256433079314
ap	np	-0.3587826829333624
ax	aix	-0.549089136406982
sid	sdi	-0.24402534356772218
bie	be	-0.2964740287325536
ams	ais	-0.7925922807212855
ct	cs	-0.6247614412011102
po	pto	-0.569078394379859
ct	cu	-0.4110135927029183
tig	tg	-0.3654338994022899
ct	cv	-0.81052901750531
mr	my	-0.23924458425893155
ket	et	-0.2849715833524325
tig	ti	-0.40538006482396066
fuz	fz	-0.6115256943398745
ul	utl	-0.6656952941658132
